tick_number,sensor_x,sensor_y
10,17.714285714285715,17.714285714285715
11,17.714285714285715,17.714285714285715
12,17.714285714285715,17.714285714285715
13,17.714285714285715,17.714285714285715
14,17.714285714285715,17.714285714285715
15,17.714285714285715,17.714285714285715
16,17.714285714285715,17.714285714285715
17,17.714285714285715,17.714285714285715
18,17.714285714285715,17.714285714285715
19,17.714285714285715,17.714285714285715
20,17.714285714285715,17.714285714285715
21,17.714285714285715,17.714285714285715
22,17.714285714285715,17.714285714285715
23,17.714285714285715,17.714285714285715
24,17.714285714285715,17.714285714285715
25,17.714285714285715,17.714285714285715
26,17.714285714285715,17.714285714285715
27,17.714285714285715,17.714285714285715
28,17.714285714285715,17.714285714285715
29,17.714285714285715,17.714285714285715
30,17.714285714285715,17.714285714285715
31,17.714285714285715,17.714285714285715
32,17.714285714285715,17.714285714285715
33,17.714285714285715,17.714285714285715
34,17.714285714285715,17.714285714285715
35,17.714285714285715,17.714285714285715
36,17.714285714285715,17.714285714285715
37,17.714285714285715,17.714285714285715
38,17.714285714285715,17.714285714285715
