tick_number,sensor_x,sensor_y
291,34.285714285714285,17.714285714285715
292,34.285714285714285,17.714285714285715
293,34.285714285714285,17.714285714285715
294,34.285714285714285,17.714285714285715
295,34.285714285714285,17.714285714285715
296,34.285714285714285,17.714285714285715
297,34.285714285714285,17.714285714285715
298,34.285714285714285,17.714285714285715
299,34.285714285714285,17.714285714285715
300,34.285714285714285,17.714285714285715
301,34.285714285714285,17.714285714285715
302,34.285714285714285,17.714285714285715
303,34.285714285714285,17.714285714285715
305,34.285714285714285,17.714285714285715
306,34.285714285714285,17.714285714285715
307,34.285714285714285,17.714285714285715
308,34.285714285714285,17.714285714285715
316,34.285714285714285,17.714285714285715
317,34.285714285714285,17.714285714285715
318,34.285714285714285,17.714285714285715
319,34.285714285714285,17.714285714285715
320,34.285714285714285,17.714285714285715
321,34.285714285714285,17.714285714285715
322,34.285714285714285,17.714285714285715
323,34.285714285714285,17.714285714285715
329,34.285714285714285,17.714285714285715
330,34.285714285714285,17.714285714285715
332,34.285714285714285,17.714285714285715
333,34.285714285714285,17.714285714285715
334,34.285714285714285,17.714285714285715
335,34.285714285714285,17.714285714285715
336,34.285714285714285,17.714285714285715
338,34.285714285714285,17.714285714285715
339,34.285714285714285,17.714285714285715
340,34.285714285714285,17.714285714285715
341,34.285714285714285,17.714285714285715
342,34.285714285714285,17.714285714285715
343,34.285714285714285,17.714285714285715
351,34.285714285714285,17.714285714285715
353,34.285714285714285,17.714285714285715
354,34.285714285714285,17.714285714285715
355,34.285714285714285,17.714285714285715
356,34.285714285714285,17.714285714285715
357,34.285714285714285,17.714285714285715
358,34.285714285714285,17.714285714285715
359,34.285714285714285,17.714285714285715
360,34.285714285714285,17.714285714285715
361,34.285714285714285,17.714285714285715
362,34.285714285714285,17.714285714285715
363,34.285714285714285,17.714285714285715
364,34.285714285714285,17.714285714285715
365,34.285714285714285,17.714285714285715
366,34.285714285714285,17.714285714285715
367,34.285714285714285,17.714285714285715
368,34.285714285714285,17.714285714285715
369,34.285714285714285,17.714285714285715
370,34.285714285714285,17.714285714285715
371,34.285714285714285,17.714285714285715
372,34.285714285714285,17.714285714285715
373,34.285714285714285,17.714285714285715
374,34.285714285714285,17.714285714285715
375,34.285714285714285,17.714285714285715
376,34.285714285714285,17.714285714285715
377,34.285714285714285,17.714285714285715
378,34.285714285714285,17.714285714285715
379,34.285714285714285,17.714285714285715
380,34.285714285714285,17.714285714285715
381,34.285714285714285,17.714285714285715
382,34.285714285714285,17.714285714285715
383,34.285714285714285,17.714285714285715
384,34.285714285714285,17.714285714285715
385,34.285714285714285,17.714285714285715
386,34.285714285714285,17.714285714285715
388,34.285714285714285,17.714285714285715
389,34.285714285714285,17.714285714285715
391,34.285714285714285,17.714285714285715
392,34.285714285714285,17.714285714285715
393,34.285714285714285,17.714285714285715
394,34.285714285714285,17.714285714285715
397,34.285714285714285,17.714285714285715
398,34.285714285714285,17.714285714285715
399,34.285714285714285,17.714285714285715
400,34.285714285714285,17.714285714285715
401,34.285714285714285,17.714285714285715
402,34.285714285714285,17.714285714285715
403,34.285714285714285,17.714285714285715
404,34.285714285714285,17.714285714285715
405,34.285714285714285,17.714285714285715
407,34.285714285714285,17.714285714285715
408,34.285714285714285,17.714285714285715
414,34.285714285714285,17.714285714285715
421,34.285714285714285,17.714285714285715
425,34.285714285714285,17.714285714285715
427,34.285714285714285,17.714285714285715
